TOKEN_COUNT,VERB_COUNT,UPPERCASE_LETTER_COUNT,SPECIFICITY_OCCURRENCE,nlr-no-var,range,NON_ALPHA_SPACE_COUNT,SUPPORT_NUMBER_OF_PAIRS_LEARNED_FROM,maxlearnedfrom,generalized,LEVENSHTEIN,pos,NNP_COUNT,nlr-var,TF_IDF_IDF,GOOD_PLACE_DOMAIN,CHARACTER_COUNT,TF_IDF_TFIDF,nlr-gen,TYPICITY_SENTENCES,TYPICITY_CORRECT_DOMAIN_NUMBER,DIGIT_COUNT,SPECIFICITY,boa-score,POS_REGEX_2,POS_REGEX_1,SINGLE_NOUN,learnedfrom,uri,SUPPORT_NUMBER_OF_MAX_PAIRS_LEARNED_FROM,TOTAL_OCCURRENCE,TYPICITY_CORRECT_RANGE_NUMBER,REVERB,TF_IDF_TF,GOOD_PLACE_RANGE,domain,POS_REGEX_3,WORDNET_DISTANCE,AVERAGE_TOKEN_LENGHT,TYPICITY,POSSESSIVE
8.0,1.0,1.0,4.0,", and Yakovlev as a new company named",http://dbpedia.org/ontology/Company,1.0,1.5849625007211563,3,,0.19999998807907104,", CC NNP IN DT JJ NN VBN",1.0,"?R? , and Yakovlev as a new company named ?D?",3.8712010109078907,0.0,37.0,99.05890667574717,"?R? , and _NE_ as a new company named ?D?",1.6094379124341003,1.0,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/subsidiary,2.0,1.6094379124341003,0.0,0.0,25.588675554854603,0.0,http://dbpedia.org/ontology/Company,0.0,0.8266851749583086,3.75,0.8047189562170501,0.0
2.0,1.0,0.0,3.0,", forming",http://dbpedia.org/ontology/Company,1.0,1.5849625007211563,2,,0.10000002384185791,", VBG",0.0,"?R? , forming ?D?",1.3862943611198906,0.0,9.0,2.4011322677058873,"?R? , forming ?D?",4.605170185988092,0.13131313131313133,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,9.585552436913327,0.020202020202020204,0.0,1.7320508075688772,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,4.0,0.3488765292415221,0.0
2.0,0.0,0.0,5.0,", now",http://dbpedia.org/ontology/Company,1.0,2.321928094887362,2,,0.0,", RB",0.0,"?R? , now ?D?",0.6931471805599453,0.0,5.0,9.453267191229996,"?R? , now ?D?",4.584967478670572,0.18556701030927836,0.0,1.0,0.0,0.0,0.0,0.0,4,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,11.15281605858286,0.14432989690721648,0.0,13.638181696985855,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,2.0,0.7562832954508161,0.0
3.0,0.0,0.0,6.0,", now part",http://dbpedia.org/ontology/Company,1.0,2.584962500721156,2,,0.19999998807907104,", RB NN",0.0,"?R? , now part ?D?",1.3862943611198906,0.0,10.0,37.711146004181835,"?R? , now part ?D?",4.61512051684126,0.32,0.0,0.7369655941662062,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,7.621684998724611,0.23,0.0,27.20284166323639,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,2.6666666666666665,1.2691581421313465,0.0
2.0,0.0,0.0,23.0,", part",http://dbpedia.org/ontology/Company,1.0,2.0,3,,0.19999998807907104,", NN",0.0,"?R? , part ?D?",0.6931471805599453,0.0,6.0,9.402305810860922,"?R? , part ?D?",4.51085950651685,0.6555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/subsidiary,2.0,10.211156058920025,0.2777777777777778,0.0,13.564659966250536,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,2.5,2.1050677697078632,0.0
5.0,2.0,0.0,4.0,", which is owned by",http://dbpedia.org/ontology/Company,1.0,2.0,2,is owned by,0.10000002384185791,", WDT VBZ VBN IN",0.0,"?R? , which is owned by ?D?",1.791759469228055,0.0,19.0,28.935305659234896,"?R? , which _BE_ owned by ?D?",4.574710978503383,0.4895833333333333,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,6.683360945766275,0.53125,0.6036839504204509,16.14910157092744,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,3.0,2.3350087286111014,0.0
5.0,2.0,0.0,1.0,", which was owned by",http://dbpedia.org/ontology/Company,1.0,1.0,1,was owned by,0.10000002384185791,", WDT VBD VBN IN",0.0,"?R? , which was owned by ?D?",1.791759469228055,0.0,20.0,28.935305659234896,"?R? , which _BE_ owned by ?D?",4.61512051684126,0.4,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/subsidiary,1.0,6.253828811575473,0.54,0.4218791605332183,16.14910157092744,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,3.2,2.1691066429153922,0.0
4.0,0.0,3.0,4.0,-LRB- a division of,http://dbpedia.org/ontology/Company,2.0,2.0,2,,0.19999998807907104,-LRB- DT NN IN,0.0,?R? -LRB- a division of ?D?,1.0986122886681098,0.0,19.0,5.493061443340549,?R? -LRB- a division of ?D?,4.61512051684126,0.69,0.0,1.3219280948873624,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,6.1675164908883415,0.5,0.0,5.0,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,4.0,2.7459967075205496,0.0
4.0,0.0,3.0,10.0,-LRB- a subsidiary of,http://dbpedia.org/ontology/Company,2.0,3.3219280948873626,2,,1.0,-LRB- DT NN IN,0.0,?R? -LRB- a subsidiary of ?D?,1.3862943611198906,0.0,21.0,7.718560340235539,?R? -LRB- a subsidiary of ?D?,4.574710978503383,0.71875,0.0,0.0,0.0,0.0,0.0,0.0,9,http://dbpedia.org/ontology/subsidiary,1.5849625007211563,6.577861357721047,0.6145833333333334,0.0,5.5677643628300215,0.0,http://dbpedia.org/ontology/Company,0.0,1.0,4.5,3.0498073190022557,0.0
2.0,0.0,3.0,14.0,-LRB- formerly,http://dbpedia.org/ontology/Company,2.0,2.584962500721156,3,,0.10000002384185791,-LRB- RB,0.0,?R? -LRB- formerly ?D?,0.6931471805599453,0.0,14.0,4.5452700248151,?R? -LRB- formerly ?D?,4.59511985013459,0.336734693877551,0.0,0.0,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/subsidiary,2.0,10.393661388571246,0.1836734693877551,0.0,6.557438524302,0.0,http://dbpedia.org/ontology/Company,0.0,0.0,6.5,1.1956689405962453,0.0
