TOKEN_COUNT,VERB_COUNT,UPPERCASE_LETTER_COUNT,SPECIFICITY_OCCURRENCE,nlr-no-var,range,NON_ALPHA_SPACE_COUNT,SUPPORT_NUMBER_OF_PAIRS_LEARNED_FROM,maxlearnedfrom,generalized,LEVENSHTEIN,pos,NNP_COUNT,nlr-var,TF_IDF_IDF,GOOD_PLACE_DOMAIN,CHARACTER_COUNT,TF_IDF_TFIDF,nlr-gen,TYPICITY_SENTENCES,TYPICITY_CORRECT_DOMAIN_NUMBER,DIGIT_COUNT,SPECIFICITY,boa-score,POS_REGEX_2,POS_REGEX_1,SINGLE_NOUN,learnedfrom,uri,SUPPORT_NUMBER_OF_MAX_PAIRS_LEARNED_FROM,TOTAL_OCCURRENCE,TYPICITY_CORRECT_RANGE_NUMBER,REVERB,TF_IDF_TF,GOOD_PLACE_RANGE,domain,POS_REGEX_3,WORDNET_DISTANCE,AVERAGE_TOKEN_LENGHT,TYPICITY,POSSESSIVE
6.0,1.0,0.0,1.0,"'' , based on the 1885",http://dbpedia.org/ontology/Work,7.0,1.0,1,,0.0,"'' , VBN IN DT CD",0.0,"?D? '' , based on the 1885 ?R?",1.791759469228055,0.0,22.0,30.505698361865413,"?D? , based on the _YEAR_ ?R?",0.6931471805599453,1.0,4.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,0.6931471805599453,0.0,0.0,17.025554426124064,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.8333333333333335,0.34657359027997264,0.0
6.0,1.0,0.0,2.0,"'' , based on the 1943",http://dbpedia.org/ontology/Work,7.0,1.0,2,,0.0,"'' , VBN IN DT CD",0.0,"?D? '' , based on the 1943 ?R?",1.3862943611198906,0.0,22.0,36.016984015588314,"?D? , based on the _YEAR_ ?R?",1.0986122886681098,1.0,4.0,2.321928094887362,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.5849625007211563,1.0986122886681098,0.5,0.0,25.98076211353316,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.8333333333333335,0.8239592165010823,0.0
6.0,1.0,0.0,1.0,"'' , based on the 1953",http://dbpedia.org/ontology/Work,7.0,1.0,1,,0.0,"'' , VBN IN DT CD",0.0,"?D? '' , based on the 1953 ?R?",1.3862943611198906,0.0,22.0,38.13633073429857,"?D? , based on the _YEAR_ ?R?",0.6931471805599453,0.0,4.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,0.6931471805599453,1.0,0.0,27.509547614036954,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.8333333333333335,0.34657359027997264,0.0
6.0,1.0,0.0,1.0,"'' , based on the 1968",http://dbpedia.org/ontology/Work,7.0,1.0,1,,0.0,"'' , VBN IN DT CD",0.0,"?D? '' , based on the 1968 ?R?",1.3862943611198906,0.0,22.0,39.89350533641755,"?D? , based on the _YEAR_ ?R?",1.6094379124341003,0.75,4.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,1.6094379124341003,0.25,0.0,28.7770811562635,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.8333333333333335,0.8047189562170501,0.0
6.0,1.0,0.0,1.0,"'' , based on the 2009",http://dbpedia.org/ontology/Work,7.0,1.0,1,,0.0,"'' , VBN IN DT CD",0.0,"?D? '' , based on the 2009 ?R?",1.3862943611198906,0.0,22.0,27.262758633718143,"?D? , based on the _YEAR_ ?R?",0.6931471805599453,0.0,4.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,0.6931471805599453,0.0,0.0,19.665923340908968,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.8333333333333335,0.0,0.0
8.0,1.0,0.0,3.0,"'' , based on the best-selling novel by",http://dbpedia.org/ontology/Work,4.0,1.5849625007211563,2,,0.08333331346511841,"'' , VBN IN DT JJ NN IN",0.0,"?D? '' , based on the best-selling novel by ?R?",3.58351893845611,0.0,39.0,156.98005167039034,"?D? , based on the best-selling novel by ?R?",1.9459101490553132,0.8333333333333334,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/author,1.5849625007211563,1.9459101490553132,0.0,0.0,43.80611749690436,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,4.0,0.8107958954397139,0.0
7.0,1.0,0.0,18.0,"'' , based on the book by",http://dbpedia.org/ontology/Work,3.0,4.08746284125034,3,,0.1666666865348816,"'' , VBN IN DT NN IN",0.0,"?D? '' , based on the book by ?R?",1.791759469228055,0.0,25.0,48.86889187200058,"?D? , based on the book by ?R?",4.07753744390572,0.6206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,16,http://dbpedia.org/ontology/author,2.0,4.07753744390572,0.1206896551724138,0.0,27.274247861547398,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.7142857142857144,1.5115009490340168,0.0
6.0,1.0,0.0,1.0,", based on the book by",http://dbpedia.org/ontology/Work,1.0,1.0,1,,0.1666666865348816,", VBN IN DT NN IN",0.0,"?D? , based on the book by ?R?",1.791759469228055,0.0,22.0,48.86889187200058,"?D? , based on the book by ?R?",4.61512051684126,0.6,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,4.6913478822291435,0.12,0.0,27.274247861547398,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.8333333333333335,1.6614433860628535,0.0
7.0,1.0,0.0,50.0,"'' , based on the novel by",http://dbpedia.org/ontology/Work,3.0,5.584962500721157,2,,0.0,"'' , VBN IN DT NN IN",0.0,"?D? '' , based on the novel by ?R?",1.791759469228055,0.0,26.0,73.114747427511,"?D? , based on the novel by ?R?",4.61512051684126,0.59,0.0,0.0,0.0,0.0,0.0,0.0,47,http://dbpedia.org/ontology/author,1.5849625007211563,4.976733742420574,0.04,0.0,40.80611749690436,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,2.857142857142857,1.4537629628049968,0.0
6.0,1.0,0.0,3.0,", based on the novel by",http://dbpedia.org/ontology/Work,1.0,2.0,1,,0.0,", VBN IN DT NN IN",0.0,"?D? , based on the novel by ?R?",1.791759469228055,0.0,23.0,73.114747427511,"?D? , based on the novel by ?R?",4.61512051684126,0.6,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/author,1.0,5.834810737062605,0.04,0.0,40.80611749690436,0.0,http://dbpedia.org/ontology/Person,0.0,0.4468418068389963,3.0,1.476838565389203,0.0
5.0,1.0,0.0,9.0,"'' , both written by",http://dbpedia.org/ontology/Work,3.0,2.321928094887362,6,,0.3333333134651184,"'' , DT VBN IN",0.0,"?D? '' , both written by ?R?",2.1972245773362196,0.0,20.0,38.16560708308171,"?D? , both written by ?R?",4.51085950651685,0.6,0.0,0.15200309344505006,0.0,0.0,0.0,0.0,4,http://dbpedia.org/ontology/author,2.807354922057604,4.543294782270004,0.06666666666666667,0.0,17.36991633752402,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.2,1.5036198355056165,0.0
4.0,1.0,0.0,6.0,"'' , co-authored by",http://dbpedia.org/ontology/Work,4.0,2.584962500721156,2,,0.5454545021057129,"'' , VBN IN",0.0,"?D? '' , co-authored by ?R?",1.791759469228055,0.0,19.0,2.5339305418927336,"?D? , co-authored by ?R?",4.430816798843313,0.43373493975903615,0.0,0.7369655941662062,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/author,1.5849625007211563,4.442651256490317,0.08433734939759036,0.0,1.4142135623730951,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,4.0,1.1477417009051956,0.0
3.0,1.0,0.0,1.0,", co-authored by",http://dbpedia.org/ontology/Work,2.0,1.0,1,,0.5454545021057129,", VBN IN",0.0,"?D? , co-authored by ?R?",1.791759469228055,0.0,16.0,2.5339305418927336,"?D? , co-authored by ?R?",4.61512051684126,0.33,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,5.247024072160486,0.06,0.0,1.4142135623730951,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,4.666666666666667,0.8999485007840456,0.0
4.0,1.0,0.0,16.0,"'' , created by",http://dbpedia.org/ontology/Work,3.0,3.9068905956085187,2,,0.0,"'' , VBN IN",0.0,"?D? '' , created by ?R?",1.0986122886681098,0.0,15.0,7.204082544983853,"?D? , created by ?R?",4.584967478670572,0.3402061855670103,0.0,0.0,0.0,0.0,0.0,0.0,14,http://dbpedia.org/ontology/author,1.5849625007211563,6.55250788703459,0.05154639175257732,0.0,6.557438524302,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.0,0.898086413347844,0.0
3.0,1.0,0.0,5.0,", created by",http://dbpedia.org/ontology/Work,1.0,2.584962500721156,1,,0.0,", VBN IN",0.0,"?D? , created by ?R?",1.0986122886681098,0.0,12.0,7.204082544983853,"?D? , created by ?R?",4.532599493153256,0.2608695652173913,0.0,1.0,0.0,0.0,0.0,0.0,5,http://dbpedia.org/ontology/author,1.0,8.605387202152153,0.043478260869565216,0.0,6.557438524302,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.3333333333333335,0.6897434011320173,0.0
4.0,1.0,0.0,22.0,"'' , edited by",http://dbpedia.org/ontology/Work,3.0,4.321928094887363,2,,0.0,"'' , VBN IN",0.0,"?D? '' , edited by ?R?",1.0986122886681098,0.0,14.0,6.311047116510477,"?D? , edited by ?R?",4.605170185988092,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.0,19,http://dbpedia.org/ontology/author,1.5849625007211563,7.462214939768189,0.04040404040404041,0.0,5.744562646538029,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,2.75,0.5814608820692035,0.0
3.0,1.0,0.0,3.0,", edited by",http://dbpedia.org/ontology/Work,1.0,1.5849625007211563,2,,0.0,", VBN IN",0.0,"?D? , edited by ?R?",1.0986122886681098,0.0,11.0,6.311047116510477,"?D? , edited by ?R?",4.605170185988092,0.12121212121212122,0.0,1.7369655941662063,0.0,0.0,0.0,0.0,2,http://dbpedia.org/ontology/author,1.5849625007211563,8.36799688505411,0.010101010101010102,0.0,5.744562646538029,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.0,0.30235965867598585,0.0
5.0,1.0,1.0,1.0,"'' , edited by Christopher",http://dbpedia.org/ontology/Work,3.0,1.0,1,,0.27272725105285645,"'' , VBN IN NNP",1.0,"?D? '' , edited by Christopher ?R?",1.791759469228055,0.0,26.0,18.69697137078842,"?D? , edited by _NE_ ?R?",2.70805020110221,0.42857142857142855,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,2.70805020110221,0.07142857142857142,0.0,10.43497840636146,0.0,http://dbpedia.org/ontology/Person,0.0,0.47018672703781506,4.4,0.6770125502755525,0.0
7.0,1.0,2.0,1.0,"'' , edited by Damon Knight ,",http://dbpedia.org/ontology/Work,4.0,1.0,1,,0.1666666865348816,"'' , VBN IN NNP NNP ,",2.0,"?D? '' , edited by Damon Knight , ?R?",3.58351893845611,0.0,29.0,40.16646065651133,"?D? , edited by _NE_ ?R?",0.6931471805599453,1.0,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,0.6931471805599453,0.0,0.0,11.208664261675782,0.0,http://dbpedia.org/ontology/Person,0.0,0.5623124753988532,3.2857142857142856,0.34657359027997264,0.0
7.0,1.0,2.0,2.0,"'' , edited by Denis Diderot and",http://dbpedia.org/ontology/Work,3.0,1.0,2,,0.1428571343421936,"'' , VBN IN NNP NNP CC",2.0,"?D? '' , edited by Denis Diderot and ?R?",3.9889840465642745,0.0,32.0,39.11010386128351,"?D? , edited by _NE_ ?R?",1.0986122886681098,0.5,0.0,2.321928094887362,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.5849625007211563,1.0986122886681098,0.0,0.0,9.804527519975714,0.0,http://dbpedia.org/ontology/Person,0.0,0.47018672703781506,3.7142857142857144,0.27465307216702745,0.0
5.0,1.0,1.0,1.0,"'' , edited by Francis",http://dbpedia.org/ontology/Work,3.0,1.0,1,,0.0,"'' , VBN IN NNP",1.0,"?D? '' , edited by Francis ?R?",1.791759469228055,0.0,22.0,25.913071433502623,"?D? , edited by _NE_ ?R?",2.1972245773362196,0.5,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,2.302585092994046,0.0,0.0,14.462360533619377,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.6,0.5493061443340549,0.0
8.0,1.0,3.0,1.0,"'' , edited by Jeremy G. Byrne and",http://dbpedia.org/ontology/Work,4.0,1.0,1,,0.0,"'' , VBN IN NNP NNP NNP CC",3.0,"?D? '' , edited by Jeremy G. Byrne and ?R?",4.68213122712422,0.0,34.0,72.16974982483211,"?D? , edited by _NE_ ?R?",0.6931471805599453,0.0,0.0,3.3219280948873626,0.0,0.0,0.0,0.0,1,http://dbpedia.org/ontology/author,1.0,0.6931471805599453,0.0,0.0,15.413867387300677,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,3.375,0.0,0.0
4.0,0.0,0.0,5.0,"'' , for which",http://dbpedia.org/ontology/Work,3.0,2.0,3,,0.0,"'' , IN WDT",0.0,"?D? '' , for which ?R?",0.6931471805599453,0.0,14.0,6.648434197649437,"?D? , for which ?R?",4.605170185988092,0.24242424242424243,0.0,1.0,0.0,0.0,0.0,0.0,3,http://dbpedia.org/ontology/author,2.0,8.191463051326927,0.030303030303030304,0.0,9.591663046625438,0.0,http://dbpedia.org/ontology/Person,0.0,0.0,2.75,0.6279777526347398,0.0
